Company Name,Position,location,link,Year of Experience,Date
Walmart,(USA) Software Engineer III,"BENTONVILLE, AR",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fcareers.walmart.com%2Fus%2Fjobs%2FWD1866426-usa-software-engineer-iii&v=1.0&sign=56e6253ecc74c13bd259e9f1cb58c95d,2,5/26/2024
Walmart,(USA) Software Engineer II,"BENTONVILLE, AR",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fcareers.walmart.com%2Fus%2Fjobs%2FWD1866398-usa-software-engineer-ii&v=1.0&sign=9670193c73644d4160836770ed7f3498,3,5/26/2024
Walmart,"Principal, Technical Program Manager","BENTONVILLE, AR",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fcareers.walmart.com%2Fus%2Fjobs%2FWD1883356-principal-technical-program-manager&v=1.0&sign=34b9d0310851108617acb5e1f1721b18,6,5/26/2024
Walmart,"Senior, Data Scientist - Transportation Development","SUNNYVALE, CA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fcareers.walmart.com%2Fus%2Fjobs%2FWD1876403-senior-data-scientist-transportation-development&v=1.0&sign=39cd1f71896e469a98c51b4ad5d81474,3,5/26/2024
Square,"Staff Product Manager, SaaS Platform","San Francisco, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.smartrecruiters.com%2FSquare%2F743999989995694&v=1.0&sign=cbe53e569ff276d2b33d8de53ec0c8a0,7,5/26/2024
Amazon,"Principal Product Manager-Tech, Amazon Advertising Partner Optimizations Principal Product Manager-Tech, Amazon Advertising Partner Optimizations with verification","Seattle, WA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3932094491%2F&v=1.0&sign=7322656e1db0bded3bdc134f6001d627,2,5/26/2024
Microsoft,Senior Research ScientistSenior Research Scientist,"South Carolina, United States (Remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3932051708%2F&v=1.0&sign=042ab2dd56be386e9c6c52adbe663a87,0,5/26/2024
Microsoft,Senior Research ScientistSenior Research Scientist,"North Dakota, United States (Remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3932054367%2F&v=1.0&sign=f2c1404cc36dea8d0832ee5f1473446b,0,5/26/2024
Google,"Staff Software Engineer, Machine Learning, Google Cloud Staff Software Engineer, Machine Learning, Google Cloud with verification","Sunnyvale, CA (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3928444549%2F&v=1.0&sign=f9723afc1021d7b4cae87e363e9df4f8,8,5/26/2024
Microsoft,Senior Research ScientistSenior Research Scientist,"Texas, United States (Remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3932056111%2F&v=1.0&sign=3ab5898e140840d4fb50f10ea3922581,0,5/26/2024
Dice,Software EngineerSoftware Engineer,"Dearborn, MI (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3935430744%2F&v=1.0&sign=432ccf50264795c1f28d492a93665d5f,0,5/26/2024
ClickJobs.io,"Lead Software Engineer, Back End (AWS, Java, Python)Lead Software Engineer, Back End (AWS, Java, Python)","Naperville, IL (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3935241032%2F&v=1.0&sign=6869fd5e8afe7de4df0a0058161888ae,6,5/26/2024
Jobot,Software EngineerSoftware Engineer,"Phoenix, AZ (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3933605581%2F&v=1.0&sign=26b0abe023d7b9b1a3985bbc42111e9a,3,5/26/2024
Jobot,Software EngineerSoftware Engineer,"Charlotte, NC (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3933607333%2F&v=1.0&sign=920bf7375e4f42c88d48365361e69621,4,5/26/2024
TEKsystems,Linux System Engineer Linux System Engineer with verification,"Kansas City, MO (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3933601223%2F&v=1.0&sign=aad723cb49203819056b9fdae10d6e94,10,5/26/2024
Baxter International Inc.,"Senior Principal Software Engineer (Onsite), Senior Principal Software Engineer (Onsite), with verification","Palm Beach Gardens, FL (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3933079824%2F&v=1.0&sign=57f2cd84f45baff2f3ae5a80f663080f,8,5/26/2024
Bio-Rad Laboratories,Software Engineering Intern Software Engineering Intern with verification,"Pleasanton, CA (Hybrid)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3934909431%2F&v=1.0&sign=b42013cafd53656c778f865d4567a018,0,5/26/2024
Engtal,Entry Level Software Engineer (Remote)Entry Level Software Engineer (Remote),United States (Remote),https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3933668084%2F&v=1.0&sign=18e884443c5c2bba86a05d2faf7d4f6b,0,5/26/2024
Actalent,Embedded Software Engineer Embedded Software Engineer with verification,"Seattle, WA (Hybrid)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3935240591%2F&v=1.0&sign=379a55ed1393c7cad282a8ee402c47c6,5,5/26/2024
Oracle,Principal Applied Scientist Principal Applied Scientist with verification,United States (Remote),https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3928442587%2F&v=1.0&sign=5e0de0d97623eab023d35613ec678f20,3,5/26/2024
TribolaTech Inc,Data AnalystData Analyst,United States (Remote),https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3931672863%2F&v=1.0&sign=306cebc1228acb2ae37e9d24ab32d712,10,5/26/2024
Meta,Software Engineer (Product),"Seattle, WA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F2120284961685240%2F&v=1.0&sign=663e01e3a8c4248db3b0e4e3c3cee2eb,0,5/26/2024
Google,"Staff Data Scientist, Research Staff Data Scientist, Research with verification","Mountain View, CA (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3928445527%2F&v=1.0&sign=303229621ae1ce78ed102f51bee0632c,8,5/26/2024
Meta,"Software Engineer, Product","New York, NY",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F1525920611688048%2F&v=1.0&sign=be9bb6747d5c6c9b1e76e76bef968701,0,5/26/2024
Microsoft,Senior Research ScientistSenior Research Scientist,"Delaware, United States (Remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3932054357%2F&v=1.0&sign=8f9ede4225ce6a6d1e21ed006e23c9bf,0,5/26/2024
Meta,"Software Engineer, Android","Menlo Park, CA; Remote, US",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F816969230356804%2F&v=1.0&sign=437abf75b02b6ab93dc6b226f935c534,0,5/26/2024
Microsoft,Senior Research ScientistSenior Research Scientist,"Iowa, United States (Remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3932051709%2F&v=1.0&sign=09feb63ba5bd6c59769e507ccb2f58c8,0,5/26/2024
Meta,"Software Engineer, Infrastructure","Menlo Park, CA; Remote, US",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F781374447519165%2F&v=1.0&sign=eaab865f4f3720e8c6a469e99b7490f1,3,5/26/2024
Meta,Visiting Research Scientist - Computer Vision (Technical Leadership),"Remote, US",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F461806436331391%2F&v=1.0&sign=1e265c947d117535798dcb8b4f6c308a,5,5/26/2024
JPMorgan Chase & Co.,Software Engineer II - iOS Developer,"Norcross, GA, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fjpmc.fa.oraclecloud.com%2FhcmUI%2FCandidateExperience%2Fen%2Fsites%2FCX_1001%2Fjob%2F210521050&v=1.0&sign=eac32af2a9a922fb8f8163003afc6c03,2,5/26/2024
JPMorgan Chase & Co.,Software Engineer III - Mainframe,"Plano, TX, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fjpmc.fa.oraclecloud.com%2FhcmUI%2FCandidateExperience%2Fen%2Fsites%2FCX_1001%2Fjob%2F210520799&v=1.0&sign=4ab8fc6a55437f4e4b7928878531cda6,3,5/26/2024
Microsoft,Senior Applied Scientist,"Greater Toronto, Ontario, Canada",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fjobs.careers.microsoft.com%2Fglobal%2Fen%2Fjob%2F1719413%2FSenior-Applied-Scientist&v=1.0&sign=d5dd3f2ee23d6dd883b18ba5bb999905,4,5/26/2024
JPMorgan Chase & Co.,Asset Management - Fixed Income - Investment Director - Risk Management Associate,"Columbus, OH, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fjpmc.fa.oraclecloud.com%2FhcmUI%2FCandidateExperience%2Fen%2Fsites%2FCX_1001%2Fjob%2F210520092&v=1.0&sign=2c1836e35170a57f8c09dc6545ccb18a,3,5/26/2024
Microsoft,Software Engineer II,"Redmond, Washington, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fjobs.careers.microsoft.com%2Fglobal%2Fen%2Fjob%2F1705836%2FSoftware-Engineer-II&v=1.0&sign=8582e3f61b438460348e2a431918a6f9,2,5/26/2024
JPMorgan Chase & Co.,Software Engineer III - Java/Cloud/Automation,"Plano, TX, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fjpmc.fa.oraclecloud.com%2FhcmUI%2FCandidateExperience%2Fen%2Fsites%2FCX_1001%2Fjob%2F210519880&v=1.0&sign=4c6c02a3b6546b46b340d5983a87f524,3,5/26/2024
Microsoft,Technical Program Manager,"Redmond, Washington, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fjobs.careers.microsoft.com%2Fglobal%2Fen%2Fjob%2F1721915%2FTechnical-Program-Manager&v=1.0&sign=a6aa70efe4222a71770e8d3cee0b1009,4,5/26/2024
Microsoft,Data Scientist,"Redmond, Washington, United States",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fjobs.careers.microsoft.com%2Fglobal%2Fen%2Fjob%2F1717292%2FData-Scientist&v=1.0&sign=8e8b5aa779a1140fb6cf9ec5bd3a86c4,1,5/26/2024
Veeva Systems,Software Engineer - Java,Oregon - Bend,https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fjobs.lever.co%2Fveeva%2F5ac69b03-2d0d-4653-9ea6-eca796c5813d&v=1.0&sign=d224618a2330ace739a877246993162c,3,5/26/2024
Waabi,"Senior / Staff Software Engineer, Calibration","Toronto, CAN, San Francisco, CA, Dallas, TX & Remote - US & Canada",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fjobs.lever.co%2Fwaabi%2F6682d485-a0e8-41a0-a987-477189c293f1&v=1.0&sign=9f85ed4573d2eccabdbc75bdad45a022,3,5/26/2024
Veeva Systems,Software Engineer - Java,California - San Luis Obispo,https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fjobs.lever.co%2Fveeva%2Fb8c01d11-a183-469c-8ca9-59ff20923e2f&v=1.0&sign=aa84492322edd6b46e3a764b805c7554,3,5/26/2024
Veeva Systems,Software Engineer - Java,Oregon - Portland,https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fjobs.lever.co%2Fveeva%2F75cb915c-dbcc-450b-9873-0a5a9fa81342&v=1.0&sign=91b59e9ad713e3eb8c41264f579ad4da,3,5/26/2024
Veeva Systems,Software Engineer - Java,Pennsylvania - Philadelphia,https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086484869805&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682218595.668285.623865695482244855%40localhost&sac=0&tag=openJob&tid=&to=rishabhj%40udel.edu&tpl=&ts=1716822187&type=0&url=https%3A%2F%2Fjobs.lever.co%2Fveeva%2Fca09407a-0be7-47f7-b19a-76f0327d40c6&v=1.0&sign=742bad111a62479bf3fc97b22e7d148c,3,5/26/2024
TEKsystems,SQL Data Analyst (Healthcare) SQL Data Analyst (Healthcare) with verification,"San Diego, CA (Hybrid)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3933002350%2F&v=1.0&sign=3bb619b8651ad5f5d8221c10391d260a,4,5/27/2024
Microsoft,Senior Research ScientistSenior Research Scientist,"Massachusetts, United States (Remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3932050868%2F&v=1.0&sign=84837c5d912e6c9de4add7e63d37e81a,0,5/27/2024
Netflix,Data Scientist (L5) - Games Discovery and Research Data Scientist (L5) - Games Discovery and Research with verification,"Los Gatos, CA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3934964841%2F&v=1.0&sign=54b7bd1b14369005d185ce4308cfef3a,5,5/27/2024
Google,"Senior Software Engineer, Machine Learning, Google Workspace Senior Software Engineer, Machine Learning, Google Workspace with verification","New York, NY (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3932608248%2F&v=1.0&sign=7c5a95662ca94f08aee3a85a1d49acd9,5,5/27/2024
Microsoft,Senior Research ScientistSenior Research Scientist,"Wisconsin, United States (Remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3932051703%2F&v=1.0&sign=2d0630f189849461a20b9bb07c14fa45,0,5/27/2024
Microsoft,Senior Research ScientistSenior Research Scientist,"Rhode Island, United States (Remote)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3932050861%2F&v=1.0&sign=31572ce22b55003dda8ff24cd39da3db,0,5/27/2024
Meta,Software Engineer (Product),"Burlingame, CA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F1019314916205694%2F&v=1.0&sign=22ace932b2af003234dce431da23ede7,0,5/27/2024
Dice,Data ScientistData Scientist,"Washington, DC (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3935429533%2F&v=1.0&sign=31879575f40e574520bd4bcf249cffb8,4,5/27/2024
Meta,"Software Engineer, Systems","Seattle, WA",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F6795425153893185%2F&v=1.0&sign=0f715ff611d02f255bc819156918e31a,2,5/27/2024
Jobot,Data Scientist - TS/SCIData Scientist - TS/SCI,"Washington, DC (On-site)",https://dm-cn.aliyuncs.com/trace/v1/report?bid=1&env=600000086282461578&mac=295278&mf=noreply%40mail.libaspace.com&msgid=171682026685.649794.13314793843397611525%40localhost&sac=0&tag=openJob&tid=&to=shyamalm0912%40gmail.com&tpl=&ts=1716820268&type=0&url=https%3A%2F%2Fwww.linkedin.com%2Fjobs%2Fview%2F3931259047%2F&v=1.0&sign=b53d73c2b207723cf99fb94f6dfa38be,3,5/27/2024
